title,price,promo,coupon,product_url,collection_date,brand,screen_size,color,hard_disk_size,cpu_model
"ASUS ROG Strix 27” 4K HDR USB-C Gaming Monitor (XG27UCG-W) – White, UHD (3840x2160) Dual Mode (4K 160Hz or FHD 320Hz), 1ms, Fast IPS, ELMB Sync, G-SYNC Compatible, AI Gaming, 3yr Warranty",$399.00,No promotion,No coupon,https://www.amazon.com/ASUS-Strix-Gaming-Monitor-XG27UCG-W/dp/B0D6C4316S/ref=sr_1_52?dib=eyJ2IjoiMSJ9._T7iMDY-0s11wQxbDtmxCINopi1M_aGRUue7eaGJd7VYbeMr2TenvKYa-MBJj8BqcAUWrixup7YKQSXfxNc4KKG-ljISzC1kMwlZKlCq2cz5fXeqRFhaL5h6Nsb8uMwgUs_udd11bbjTlxZlZXv6vMSbxxK_oNoP7W-va2vZDXuekKz7VddCcWI61LPlhzZFByH9ZcV7CVuaDfP3KAxt0U_fudrhFogFmloFRy7nXw0.xbzswctwH5LbAohEiKHW7L4EEa_33I1lkV8_MAllMlk&dib_tag=se&keywords=monitor&qid=1737385638&sr=8-52,2025-01-20 16:07:19,ASUS,27 Inches,4K UHD 2160p,16:9,Matte
"SANSUI 180Hz Monitor 24 inch PC Monitor, Computer Monitor IPS FHD 1080p, Display Port Monitor with Built-in Speakers sRGB 110% Adaptive Sync, HDMIx2 Ports VESA Compatible Tilt Adjustable,Black",$107.06,"Thu, Jan 30",No coupon,https://www.amazon.com/SANSUI-Computer-Speakers-Compatible-Adjustable/dp/B0DMNKBWG9/ref=sr_1_53?dib=eyJ2IjoiMSJ9._T7iMDY-0s11wQxbDtmxCINopi1M_aGRUue7eaGJd7VYbeMr2TenvKYa-MBJj8BqcAUWrixup7YKQSXfxNc4KKG-ljISzC1kMwlZKlCq2cz5fXeqRFhaL5h6Nsb8uMwgUs_udd11bbjTlxZlZXv6vMSbxxK_oNoP7W-va2vZDXuekKz7VddCcWI61LPlhzZFByH9ZcV7CVuaDfP3KAxt0U_fudrhFogFmloFRy7nXw0.xbzswctwH5LbAohEiKHW7L4EEa_33I1lkV8_MAllMlk&dib_tag=se&keywords=monitor&qid=1737385638&sr=8-53,2025-01-20 16:07:19,SANSUI,24 Inches,FHD 1080p,16:9,Glossy
"acer Nitro 29.5"" 1500R Curved Zero-Frame UWFHD 2560 x 1080 Gaming Monitor | AMD FreeSync Premium | Up to 200Hz | 1ms VRB | VESA Mountable | 2 x Display Port 1.4 & 2 x HDMI 2.0 | ED306C Xbmiippx",$189.99,"Tue, Feb 4",No coupon,https://www.amazon.com/acer-Zero-Frame-FreeSync-Mountable-Xbmiippx/dp/B0D2LT8L75/ref=sr_1_54?dib=eyJ2IjoiMSJ9._T7iMDY-0s11wQxbDtmxCINopi1M_aGRUue7eaGJd7VYbeMr2TenvKYa-MBJj8BqcAUWrixup7YKQSXfxNc4KKG-ljISzC1kMwlZKlCq2cz5fXeqRFhaL5h6Nsb8uMwgUs_udd11bbjTlxZlZXv6vMSbxxK_oNoP7W-va2vZDXuekKz7VddCcWI61LPlhzZFByH9ZcV7CVuaDfP3KAxt0U_fudrhFogFmloFRy7nXw0.xbzswctwH5LbAohEiKHW7L4EEa_33I1lkV8_MAllMlk&dib_tag=se&keywords=monitor&qid=1737385638&sr=8-54,2025-01-20 16:07:19,acer,29.5 Inches,FHD 1080p Ultra Wide,21:9,Glossy
VILVA Portable-Monitor-for-Laptop - 15.6'' 1080P FHD IPS Display USB-C HDMI Portable Monitor for Laptop with Cover and Speakers External Monitor for Laptop/PC/Mac/Phone/Xbox Switch/PS4/,$79.99,"Thu, Jan 30",No coupon,https://www.amazon.com/VILVA-Portable-Monitor-Laptop-Portable-Speakers/dp/B0BTSFVMLV/ref=sr_1_55?dib=eyJ2IjoiMSJ9._T7iMDY-0s11wQxbDtmxCINopi1M_aGRUue7eaGJd7VYbeMr2TenvKYa-MBJj8BqcAUWrixup7YKQSXfxNc4KKG-ljISzC1kMwlZKlCq2cz5fXeqRFhaL5h6Nsb8uMwgUs_udd11bbjTlxZlZXv6vMSbxxK_oNoP7W-va2vZDXuekKz7VddCcWI61LPlhzZFByH9ZcV7CVuaDfP3KAxt0U_fudrhFogFmloFRy7nXw0.xbzswctwH5LbAohEiKHW7L4EEa_33I1lkV8_MAllMlk&dib_tag=se&keywords=monitor&qid=1737385638&sr=8-55,2025-01-20 16:07:19,VILVA,15.6,FHD 1080p,16:9,Matte
KOORUI Monitor 22 Inch Gaming Monitor Full HD 1080P 100Hz PC Monitor VA Panel LCD Display with Speakers Adpitive sync (HDMI/VGA/VESA Compatible/Audio Out) S01,$69.99,"Thu, Jan 30",No coupon,https://www.amazon.com/KOORUI-Business-Computer-Monitor-Desktop/dp/B09FP4H99P/ref=sr_1_56?dib=eyJ2IjoiMSJ9._T7iMDY-0s11wQxbDtmxCINopi1M_aGRUue7eaGJd7VYbeMr2TenvKYa-MBJj8BqcAUWrixup7YKQSXfxNc4KKG-ljISzC1kMwlZKlCq2cz5fXeqRFhaL5h6Nsb8uMwgUs_udd11bbjTlxZlZXv6vMSbxxK_oNoP7W-va2vZDXuekKz7VddCcWI61LPlhzZFByH9ZcV7CVuaDfP3KAxt0U_fudrhFogFmloFRy7nXw0.xbzswctwH5LbAohEiKHW7L4EEa_33I1lkV8_MAllMlk&dib_tag=se&keywords=monitor&qid=1737385638&sr=8-56,2025-01-20 16:07:19,KOORUI,22 Inches,FHD 1080p,16:9,Matte
"Dell 27"" QHD Monitor - 100Hz Refresh Rate 1500:1 Contrast Ratio, TÜV Rheinland Eye Comfort 4 Star, VESA, Integrated 2x5W Speaker, Pivot/Swivel/Tilt/Height - 2 x HDMI/DisplayPort, Ash White",$240.00,"Tue, Feb 4",No coupon,https://www.amazon.com/Dell-QHD-Monitor-Integrated-DisplayPort/dp/B0DJVX48N3/ref=sr_1_57?dib=eyJ2IjoiMSJ9._T7iMDY-0s11wQxbDtmxCINopi1M_aGRUue7eaGJd7VYbeMr2TenvKYa-MBJj8BqcAUWrixup7YKQSXfxNc4KKG-ljISzC1kMwlZKlCq2cz5fXeqRFhaL5h6Nsb8uMwgUs_udd11bbjTlxZlZXv6vMSbxxK_oNoP7W-va2vZDXuekKz7VddCcWI61LPlhzZFByH9ZcV7CVuaDfP3KAxt0U_fudrhFogFmloFRy7nXw0.xbzswctwH5LbAohEiKHW7L4EEa_33I1lkV8_MAllMlk&dib_tag=se&keywords=monitor&qid=1737385638&sr=8-57,2025-01-20 16:07:19,Dell,27 Inches,5K QHD 1440p,16:9,Matte
"MSI PRO MP223, 22-inch VA 1920 x 1080 (FHD) Computer Monitor, 100Hz, Adaptive-Synch, HDMI, Video Port, VESA Mountable, Less Blue Light, Tilt, 1ms, Black",Data not available,No promotion,No coupon,https://www.amazon.com/MSI-PRO-MP223-Adaptive-Synch-Mountable/dp/B0CTSHK7H7/ref=sr_1_58?dib=eyJ2IjoiMSJ9._T7iMDY-0s11wQxbDtmxCINopi1M_aGRUue7eaGJd7VYbeMr2TenvKYa-MBJj8BqcAUWrixup7YKQSXfxNc4KKG-ljISzC1kMwlZKlCq2cz5fXeqRFhaL5h6Nsb8uMwgUs_udd11bbjTlxZlZXv6vMSbxxK_oNoP7W-va2vZDXuekKz7VddCcWI61LPlhzZFByH9ZcV7CVuaDfP3KAxt0U_fudrhFogFmloFRy7nXw0.xbzswctwH5LbAohEiKHW7L4EEa_33I1lkV8_MAllMlk&dib_tag=se&keywords=monitor&qid=1737385638&sr=8-58,2025-01-20 16:07:19,MSI,22 Inches,1920 x 1080 FHD,16:10,Glossy
"Single Monitor Arm Holds to 28.6 lbs, Ultrawide Monitor Stand for 35 inch Screens, Fully Adjustable Monitor Mount with Premium Aluminum&Gas Spring, C-Clamp & Grommet Base, VESA 75x75 or 100x100mm",$79.00,No promotion,No coupon,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NzA4MzYwNTYwNTQ5ODM4OjE3MzczODU2Mzg6c3BfbXRmOjMwMDU1NDUyMjgyNjEwMjo6MDo6&url=%2FMonitor-Ultrawide-Adjustable-Aluminum-100x100mm%2Fdp%2FB0DB1FB32Q%2Fref%3Dsr_1_59_sspa%3Fdib%3DeyJ2IjoiMSJ9._T7iMDY-0s11wQxbDtmxCINopi1M_aGRUue7eaGJd7VYbeMr2TenvKYa-MBJj8BqcAUWrixup7YKQSXfxNc4KKG-ljISzC1kMwlZKlCq2cz5fXeqRFhaL5h6Nsb8uMwgUs_udd11bbjTlxZlZXv6vMSbxxK_oNoP7W-va2vZDXuekKz7VddCcWI61LPlhzZFByH9ZcV7CVuaDfP3KAxt0U_fudrhFogFmloFRy7nXw0.xbzswctwH5LbAohEiKHW7L4EEa_33I1lkV8_MAllMlk%26dib_tag%3Dse%26keywords%3Dmonitor%26qid%3D1737385638%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-01-20 16:07:19,NearHub,Data not available,Data not available,Data not available,Data not available
SANSUI Monitor 24 inch 100Hz USB Type-C Computer Monitor丨FHD 1080P PC Monitor丨HDMI丨FreeSync丨HDR丨Earphone Jack丨 Ergonomic Tilt for Home and Office,$79.99,"Fri, Jan 31",10% off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NzA4MzYwNTYwNTQ5ODM4OjE3MzczODU2Mzg6c3BfbXRmOjMwMDQ5Njk5NjMwMTYwMjo6MDo6&url=%2FSANSUI-Computer-Monitor%25E4%25B8%25A8FHD-Monitor%25E4%25B8%25A8HDMI%25E4%25B8%25A8FreeSync%25E4%25B8%25A8HDR%25E4%25B8%25A8Earphone-Ergonomic%2Fdp%2FB0D22TVRWH%2Fref%3Dsr_1_60_sspa%3Fdib%3DeyJ2IjoiMSJ9._T7iMDY-0s11wQxbDtmxCINopi1M_aGRUue7eaGJd7VYbeMr2TenvKYa-MBJj8BqcAUWrixup7YKQSXfxNc4KKG-ljISzC1kMwlZKlCq2cz5fXeqRFhaL5h6Nsb8uMwgUs_udd11bbjTlxZlZXv6vMSbxxK_oNoP7W-va2vZDXuekKz7VddCcWI61LPlhzZFByH9ZcV7CVuaDfP3KAxt0U_fudrhFogFmloFRy7nXw0.xbzswctwH5LbAohEiKHW7L4EEa_33I1lkV8_MAllMlk%26dib_tag%3Dse%26keywords%3Dmonitor%26qid%3D1737385638%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-01-20 16:07:19,SANSUI,24,FHD 1080p,16:9,Matte
"Portable Monitor 15.6 Inch 1080P USB-C HDMI Ultra-Slim Travel Monitor with Kickstand, for Laptop, PC, Mac Phone, PS, Xbox, Swich IPS Ultra-Thin Zero Frame Gaming Monitor",$68.99,"Thu, Jan 30",$15.00 off coupon applied,https://www.amazon.com/Anyuse-Portable-Ultra-Slim-Kickstand-Ultra-Thin/dp/B0D44QFCPQ/ref=sr_1_61?dib=eyJ2IjoiMSJ9._T7iMDY-0s11wQxbDtmxCINopi1M_aGRUue7eaGJd7VYbeMr2TenvKYa-MBJj8BqcAUWrixup7YKQSXfxNc4KKG-ljISzC1kMwlZKlCq2cz5fXeqRFhaL5h6Nsb8uMwgUs_udd11bbjTlxZlZXv6vMSbxxK_oNoP7W-va2vZDXuekKz7VddCcWI61LPlhzZFByH9ZcV7CVuaDfP3KAxt0U_fudrhFogFmloFRy7nXw0.xbzswctwH5LbAohEiKHW7L4EEa_33I1lkV8_MAllMlk&dib_tag=se&keywords=monitor&qid=1737385638&sr=8-61,2025-01-20 16:07:19,Anyuse,15.6 Inches,FHD 1080p,16:9,Matte
"Acer Nitro 23.8"" Full HD 1920 x 1080 PC Gaming IPS Monitor | AMD FreeSync Premium | 180Hz Refresh | Up to 0.5ms | HDR10 Support | 99% sRGB | 1 x Display Port 1.2 & 2 x HDMI 2.0 | VG240Y M3biip",$109.99,"Thu, Jan 30",No coupon,https://www.amazon.com/Monitor-FreeSync-Premium-Refresh-Support/dp/B0C7WGTKJZ/ref=sr_1_62?dib=eyJ2IjoiMSJ9._T7iMDY-0s11wQxbDtmxCINopi1M_aGRUue7eaGJd7VYbeMr2TenvKYa-MBJj8BqcAUWrixup7YKQSXfxNc4KKG-ljISzC1kMwlZKlCq2cz5fXeqRFhaL5h6Nsb8uMwgUs_udd11bbjTlxZlZXv6vMSbxxK_oNoP7W-va2vZDXuekKz7VddCcWI61LPlhzZFByH9ZcV7CVuaDfP3KAxt0U_fudrhFogFmloFRy7nXw0.xbzswctwH5LbAohEiKHW7L4EEa_33I1lkV8_MAllMlk&dib_tag=se&keywords=monitor&qid=1737385638&sr=8-62,2025-01-20 16:07:19,acer,23.8 Inches,FHD 1080p,16:9,Glossy
"ASUS TUF Gaming 25” (24.5 viewable) 1080P Gaming Monitor (VG259Q3A) – FHD, 180Hz, 1ms, Fast IPS, Extreme Low Motion Blur, FreeSync, Variable Overdrive, Speakers, 99% sRGB, Shadow Boost 3yr Warranty",$115.24,No promotion,No coupon,https://www.amazon.com/ASUS-Gaming-viewable-Monitor-VG259Q3A/dp/B0CVSL2KKW/ref=sr_1_63?dib=eyJ2IjoiMSJ9._T7iMDY-0s11wQxbDtmxCINopi1M_aGRUue7eaGJd7VYbeMr2TenvKYa-MBJj8BqcAUWrixup7YKQSXfxNc4KKG-ljISzC1kMwlZKlCq2cz5fXeqRFhaL5h6Nsb8uMwgUs_udd11bbjTlxZlZXv6vMSbxxK_oNoP7W-va2vZDXuekKz7VddCcWI61LPlhzZFByH9ZcV7CVuaDfP3KAxt0U_fudrhFogFmloFRy7nXw0.xbzswctwH5LbAohEiKHW7L4EEa_33I1lkV8_MAllMlk&dib_tag=se&keywords=monitor&qid=1737385638&sr=8-63,2025-01-20 16:07:19,ASUS,25 Inches,FHD 1080p,16:9,Non-Glare
"KOORUI Monitor, 27"" QHD IPS Gaming Monitor, 170Hz, 1ms, HDR400, Compatibility G-Sync and FreeSync, Tilt Pivot Swivel Vertical Height Adjustable，2 HDMI 2.0 & 1 DisplayPor 1.2, 27E3Q, Black",$159.98,"Fri, Jan 31",No coupon,https://www.amazon.com/KOORUI-Vertical-Rotating-DisplayPort-Adjustable/dp/B0C1GLNRXB/ref=sr_1_64?dib=eyJ2IjoiMSJ9._T7iMDY-0s11wQxbDtmxCINopi1M_aGRUue7eaGJd7VYbeMr2TenvKYa-MBJj8BqcAUWrixup7YKQSXfxNc4KKG-ljISzC1kMwlZKlCq2cz5fXeqRFhaL5h6Nsb8uMwgUs_udd11bbjTlxZlZXv6vMSbxxK_oNoP7W-va2vZDXuekKz7VddCcWI61LPlhzZFByH9ZcV7CVuaDfP3KAxt0U_fudrhFogFmloFRy7nXw0.xbzswctwH5LbAohEiKHW7L4EEa_33I1lkV8_MAllMlk&dib_tag=se&keywords=monitor&qid=1737385638&sr=8-64,2025-01-20 16:07:19,KOORUI,27 Inches,QHD Wide 1440p,16:9,Flat
"Yodoit Portable Monitor for Laptop 1920×1080 15.6"" FHD Travel Monitor Screen IPS Display with USB Type C Port and Speakers with Smart Cover Metal Monitor Compatible with PC, MacBook, Xbox (Black)",$50.99,"Thu, Jan 30",No coupon,https://www.amazon.com/Yodoit-Portable-1920%C3%971080-Speakers-Compatible/dp/B0C77WJ6F5/ref=sr_1_65?dib=eyJ2IjoiMSJ9._T7iMDY-0s11wQxbDtmxCINopi1M_aGRUue7eaGJd7VYbeMr2TenvKYa-MBJj8BqcAUWrixup7YKQSXfxNc4KKG-ljISzC1kMwlZKlCq2cz5fXeqRFhaL5h6Nsb8uMwgUs_udd11bbjTlxZlZXv6vMSbxxK_oNoP7W-va2vZDXuekKz7VddCcWI61LPlhzZFByH9ZcV7CVuaDfP3KAxt0U_fudrhFogFmloFRy7nXw0.xbzswctwH5LbAohEiKHW7L4EEa_33I1lkV8_MAllMlk&dib_tag=se&keywords=monitor&qid=1737385638&sr=8-65,2025-01-20 16:07:19,Yodoit,15.6 Inches,FHD 1080p,16:9,Glossy
"ZZA 34"" UltraWide Curved QHD Monitor - Immersive Gaming Experience with 165Hz Refresh Rate, VA Panel, and AMD FreeSync Premium | HDR10 | 99% sRGB | 3440x1440",$199.99,No promotion,No coupon,https://www.amazon.com/ZZA-UltraWide-Curved-QHD-Monitor/dp/B0DM1F3BBM/ref=sr_1_66?dib=eyJ2IjoiMSJ9._T7iMDY-0s11wQxbDtmxCINopi1M_aGRUue7eaGJd7VYbeMr2TenvKYa-MBJj8BqcAUWrixup7YKQSXfxNc4KKG-ljISzC1kMwlZKlCq2cz5fXeqRFhaL5h6Nsb8uMwgUs_udd11bbjTlxZlZXv6vMSbxxK_oNoP7W-va2vZDXuekKz7VddCcWI61LPlhzZFByH9ZcV7CVuaDfP3KAxt0U_fudrhFogFmloFRy7nXw0.xbzswctwH5LbAohEiKHW7L4EEa_33I1lkV8_MAllMlk&dib_tag=se&keywords=monitor&qid=1737385638&sr=8-66,2025-01-20 16:07:19,ZZA,34,4K UHD 1600p Ultra Wide,4:3,Matte
"KTC 27 Inch Gaming Monitor 180Hz, Full HD 1920x1080 Fast IPS Computer Monitor, DP 1.4 & HDMI 2.0 Ports 1Ms FreeSync Frameless PC Gamer Monitor, HDR, VESA Mount, H27F22",$129.99,"Tue, Feb 4",$15.00 off coupon applied,https://www.amazon.com/KTC-1920x1080-Computer-Frameless-H27F22/dp/B0DKJVBWZ4/ref=sr_1_67?dib=eyJ2IjoiMSJ9._T7iMDY-0s11wQxbDtmxCINopi1M_aGRUue7eaGJd7VYbeMr2TenvKYa-MBJj8BqcAUWrixup7YKQSXfxNc4KKG-ljISzC1kMwlZKlCq2cz5fXeqRFhaL5h6Nsb8uMwgUs_udd11bbjTlxZlZXv6vMSbxxK_oNoP7W-va2vZDXuekKz7VddCcWI61LPlhzZFByH9ZcV7CVuaDfP3KAxt0U_fudrhFogFmloFRy7nXw0.xbzswctwH5LbAohEiKHW7L4EEa_33I1lkV8_MAllMlk&dib_tag=se&keywords=monitor&qid=1737385638&sr=8-67,2025-01-20 16:07:19,KTC,27 Inches,FHD 1080p,16:9,Matte
"MSI PRO MP2412W 24-inch VA 1920 x 1080 (FHD) Computer Monitor, 100Hz, Free-Synch, HDMI, DisplayPort, VESA Mountable, Tilt, 1ms, White",$91.38,"Thu, Jan 30",No coupon,https://www.amazon.com/MSI-PRO-MP2412W-Free-Synch-DisplayPort/dp/B0DC85VZPX/ref=sr_1_68?dib=eyJ2IjoiMSJ9._T7iMDY-0s11wQxbDtmxCINopi1M_aGRUue7eaGJd7VYbeMr2TenvKYa-MBJj8BqcAUWrixup7YKQSXfxNc4KKG-ljISzC1kMwlZKlCq2cz5fXeqRFhaL5h6Nsb8uMwgUs_udd11bbjTlxZlZXv6vMSbxxK_oNoP7W-va2vZDXuekKz7VddCcWI61LPlhzZFByH9ZcV7CVuaDfP3KAxt0U_fudrhFogFmloFRy7nXw0.xbzswctwH5LbAohEiKHW7L4EEa_33I1lkV8_MAllMlk&dib_tag=se&keywords=monitor&qid=1737385638&sr=8-68,2025-01-20 16:07:19,MSI,24,FHD 1080p,16:9,Matte
"SANSUI Monitor 22 inch IPS Panel 1080p FHD 75Hz Computer Monitor with HDMI VGA, Ultra-Slim Bezel Ergonomic Tilt Eye Care LED Display for Home Office (ES-22F1 HDMI Cable Included)",$76.99,"Mon, Feb 3",$10.00 off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NzA4MzYwNTYwNTQ5ODM4OjE3MzczODU2Mzg6c3BfYnRmOjMwMDU5MTg2MDAwNzUwMjo6MDo6&url=%2FSANSUI-Computer-Ultra-Slim-Ergonomic-ES-22F1%2Fdp%2FB0B49JWRBZ%2Fref%3Dsr_1_69_sspa%3Fdib%3DeyJ2IjoiMSJ9._T7iMDY-0s11wQxbDtmxCINopi1M_aGRUue7eaGJd7VYbeMr2TenvKYa-MBJj8BqcAUWrixup7YKQSXfxNc4KKG-ljISzC1kMwlZKlCq2cz5fXeqRFhaL5h6Nsb8uMwgUs_udd11bbjTlxZlZXv6vMSbxxK_oNoP7W-va2vZDXuekKz7VddCcWI61LPlhzZFByH9ZcV7CVuaDfP3KAxt0U_fudrhFogFmloFRy7nXw0.xbzswctwH5LbAohEiKHW7L4EEa_33I1lkV8_MAllMlk%26dib_tag%3Dse%26keywords%3Dmonitor%26qid%3D1737385638%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2025-01-20 16:07:19,SANSUI,22 Inches,FHD 1080p,16:9,Matte
"SANSUI Monitor 24 inch 100Hz IPS 1080P Computer Monitor HDMI VGA HDR Tilt Adjustable/VESA Compatible, for Game and Office (ES-24X3AL HDMI Cable Included)",$79.99,"Tue, Feb 4",10% off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NzA4MzYwNTYwNTQ5ODM4OjE3MzczODU2Mzg6c3BfYnRmOjMwMDU5NDA2MTQxMzQwMjo6MDo6&url=%2FSANSUI-Computer-Adjustable-Compatible-ES-24X3AL%2Fdp%2FB0CRH7YY7G%2Fref%3Dsr_1_70_sspa%3Fdib%3DeyJ2IjoiMSJ9._T7iMDY-0s11wQxbDtmxCINopi1M_aGRUue7eaGJd7VYbeMr2TenvKYa-MBJj8BqcAUWrixup7YKQSXfxNc4KKG-ljISzC1kMwlZKlCq2cz5fXeqRFhaL5h6Nsb8uMwgUs_udd11bbjTlxZlZXv6vMSbxxK_oNoP7W-va2vZDXuekKz7VddCcWI61LPlhzZFByH9ZcV7CVuaDfP3KAxt0U_fudrhFogFmloFRy7nXw0.xbzswctwH5LbAohEiKHW7L4EEa_33I1lkV8_MAllMlk%26dib_tag%3Dse%26keywords%3Dmonitor%26qid%3D1737385638%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2025-01-20 16:07:19,SANSUI,23.8 Inches,FHD 1080p,16:9,Matte
