title,price,promo,coupon,product_url,collection_date,brand,model_name,screen_size,operating_system,memory_storage_capacity,battery_capacity,battery_cell_composition,shape
"GPS Smart Watch for Men, 6 Satellite Positioning, Compass, Stainless Steel Body, 50M Waterproof, 480mAh Extra-Large Battery, Answer/Make Call, 1.43"" AMOLED Screen, Compatible to Android iOS",$139.99,"Thu, Jan 30",$10.00 off coupon applied,https://www.amazon.com/HOTMIFIT-Positioning-Waterproof-Extra-Large-Compatible/dp/B0DJR6P45Q/ref=sr_1_125?dib=eyJ2IjoiMSJ9.NsO0oXCI7QXolS60a2lam7_nxdvMqPK2YL5quP0H-y2EC3vEid8d3Q0oQxmzAeNtsFF1jsKPnwO8bYg5w8QqBW-xesIelMW9aLqIkXsUy8sL3kkP1UGzkz4rLRnLUT_5K1sk1ka8-joS0wLtfGhJuaybN6lc9YsxHP160PcuJh5ObF6eKUAzO8OXgrWIFhSRUYfzUbJ5ZXycO-UlPuB0f8YmJl5j753ZpNPggXKShD4.EuYQmfkCLIsfcqCdGnrhqT4PZD3GzCf8l8wIniDFwdE&dib_tag=se&keywords=smart+watch&qid=1737392320&sr=8-125,2025-01-20 17:58:41,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"Smart Watches for Women Gifts (Answer/Make Calls) for Android Phones iPhone Compatible, 2024 Christmas Birthday Gifts for Women Men 7/24 Fitness Watches for Women Fitness Tracker for Womens, Pedometer",$29.99,"Thu, Jan 30",$10.00 off coupon applied,https://www.amazon.com/Watches-Compatible-Christmas-Birthday-Pedometer/dp/B0D5CKLKP3/ref=sr_1_126?dib=eyJ2IjoiMSJ9.NsO0oXCI7QXolS60a2lam7_nxdvMqPK2YL5quP0H-y2EC3vEid8d3Q0oQxmzAeNtsFF1jsKPnwO8bYg5w8QqBW-xesIelMW9aLqIkXsUy8sL3kkP1UGzkz4rLRnLUT_5K1sk1ka8-joS0wLtfGhJuaybN6lc9YsxHP160PcuJh5ObF6eKUAzO8OXgrWIFhSRUYfzUbJ5ZXycO-UlPuB0f8YmJl5j753ZpNPggXKShD4.EuYQmfkCLIsfcqCdGnrhqT4PZD3GzCf8l8wIniDFwdE&dib_tag=se&keywords=smart+watch&qid=1737392320&sr=8-126,2025-01-20 17:58:41,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available,Data not available
"Michael Kors Men's or Women's Gen 6 44mm Touchscreen Smart Watch with Alexa Built-In, Fitness Tracker, Sleep Tracker, GPS, Music Control, Smartphone Notifications (Model: MKT5134V)",$174.99,Jan 23 - 27,No coupon,https://www.amazon.com/Michael-Touchscreen-Fitness-Smartphone-Notifications/dp/B09CWSZ4B6/ref=sr_1_127?dib=eyJ2IjoiMSJ9.NsO0oXCI7QXolS60a2lam7_nxdvMqPK2YL5quP0H-y2EC3vEid8d3Q0oQxmzAeNtsFF1jsKPnwO8bYg5w8QqBW-xesIelMW9aLqIkXsUy8sL3kkP1UGzkz4rLRnLUT_5K1sk1ka8-joS0wLtfGhJuaybN6lc9YsxHP160PcuJh5ObF6eKUAzO8OXgrWIFhSRUYfzUbJ5ZXycO-UlPuB0f8YmJl5j753ZpNPggXKShD4.EuYQmfkCLIsfcqCdGnrhqT4PZD3GzCf8l8wIniDFwdE&dib_tag=se&keywords=smart+watch&qid=1737392320&sr=8-127,2025-01-20 17:58:41,Michael Kors,GEN 6 BRADSHAW,44 Millimeters,"Android,Ios",Data not available,Data not available,Lithium Ion,Round
"Smart Watch for Men Women, 1.85"" HD Smartwatch (Answer/Make Call),Activity Fitness Tracker with Heart Rate Sleep Monitor Pedometer,100+ Sport Modes, Fitness Watch for Android iPhone (Pink)",$49.99,"Thu, Jan 30",40% off coupon applied,https://www.amazon.com/Joautrial-Smartwatch-Activity-Fitness-Pedometer/dp/B0DHH2KCBR/ref=sr_1_128?dib=eyJ2IjoiMSJ9.NsO0oXCI7QXolS60a2lam7_nxdvMqPK2YL5quP0H-y2EC3vEid8d3Q0oQxmzAeNtsFF1jsKPnwO8bYg5w8QqBW-xesIelMW9aLqIkXsUy8sL3kkP1UGzkz4rLRnLUT_5K1sk1ka8-joS0wLtfGhJuaybN6lc9YsxHP160PcuJh5ObF6eKUAzO8OXgrWIFhSRUYfzUbJ5ZXycO-UlPuB0f8YmJl5j753ZpNPggXKShD4.EuYQmfkCLIsfcqCdGnrhqT4PZD3GzCf8l8wIniDFwdE&dib_tag=se&keywords=smart+watch&qid=1737392320&sr=8-128,2025-01-20 17:58:41,Data not available,Data not available,1.85 Inches,"iOS, Android",128 MB,250 Milliamp Hours,Lithium Polymer,Square
"Smart Watch, Fitness Tracker with Heart Rate Monitor, Blood Oxygen, Sleep Tracking, 41mm Smartwatch Waterproof with Pedometer for Women Men Watch Compatible with Android iOS Phones",$21.99,"Thu, Jan 30",10% off coupon applied,https://www.amazon.com/LIVIKEY-Smartwatch-Waterproof-Pedometer-Compatible/dp/B0CXXKTZNT/ref=sr_1_129?dib=eyJ2IjoiMSJ9.NsO0oXCI7QXolS60a2lam7_nxdvMqPK2YL5quP0H-y2EC3vEid8d3Q0oQxmzAeNtsFF1jsKPnwO8bYg5w8QqBW-xesIelMW9aLqIkXsUy8sL3kkP1UGzkz4rLRnLUT_5K1sk1ka8-joS0wLtfGhJuaybN6lc9YsxHP160PcuJh5ObF6eKUAzO8OXgrWIFhSRUYfzUbJ5ZXycO-UlPuB0f8YmJl5j753ZpNPggXKShD4.EuYQmfkCLIsfcqCdGnrhqT4PZD3GzCf8l8wIniDFwdE&dib_tag=se&keywords=smart+watch&qid=1737392320&sr=8-129,2025-01-20 17:58:41,LIVIKEY,Data not available,1.3 Inches,"Android 5.0 / iOS 10.0 or above, Bluetooth 4.0 or above",Data not available,2.1E+2 Milliamp Hours,Lithium Polymer,Square
"Fitbit Versa Smart Watch, Black/Black Aluminium, One Size (S & L Bands Included)",$124.95,"Thu, Jan 30",No coupon,https://www.amazon.com/Fitbit-Versa-Smart-Aluminium-Included/dp/B07B48SQGT/ref=sr_1_130?dib=eyJ2IjoiMSJ9.NsO0oXCI7QXolS60a2lam7_nxdvMqPK2YL5quP0H-y2EC3vEid8d3Q0oQxmzAeNtsFF1jsKPnwO8bYg5w8QqBW-xesIelMW9aLqIkXsUy8sL3kkP1UGzkz4rLRnLUT_5K1sk1ka8-joS0wLtfGhJuaybN6lc9YsxHP160PcuJh5ObF6eKUAzO8OXgrWIFhSRUYfzUbJ5ZXycO-UlPuB0f8YmJl5j753ZpNPggXKShD4.EuYQmfkCLIsfcqCdGnrhqT4PZD3GzCf8l8wIniDFwdE&dib_tag=se&keywords=smart+watch&qid=1737392320&sr=8-130,2025-01-20 17:58:41,Fitbit,Fitbit Versa,3 Inches,Android,Data not available,Data not available,Lithium Ion,Heart
"OKYUK 4G Smartwatch, Kids Watch for Kids with SIM Card, 47 Exciting Games, Two-Way Calling Feature, SOS Emergency Call Button Ideal for Kids Aged 3-12, Children’s Cell Phone Alternative (Black)",$76.40,"Thu, Jan 30",No coupon,https://www.amazon.com/OKYUK-Smartwatch-Emergency-Childrens-Alternative/dp/B0D769JGJW/ref=sr_1_131?dib=eyJ2IjoiMSJ9.NsO0oXCI7QXolS60a2lam7_nxdvMqPK2YL5quP0H-y2EC3vEid8d3Q0oQxmzAeNtsFF1jsKPnwO8bYg5w8QqBW-xesIelMW9aLqIkXsUy8sL3kkP1UGzkz4rLRnLUT_5K1sk1ka8-joS0wLtfGhJuaybN6lc9YsxHP160PcuJh5ObF6eKUAzO8OXgrWIFhSRUYfzUbJ5ZXycO-UlPuB0f8YmJl5j753ZpNPggXKShD4.EuYQmfkCLIsfcqCdGnrhqT4PZD3GzCf8l8wIniDFwdE&dib_tag=se&keywords=smart+watch&qid=1737392320&sr=8-131,2025-01-20 17:58:41,Data not available,Data not available,1.83 Inches,Android Wear 8.1,8 GB,700 Milliamp Hours,Lithium Polymer,Rectangular
"Smart Watch for Men Women (Answer/Make Calls), 1.85” HD Fitness Watch Heart Rate/Sleep Monitor, Pedometer, 112 Sports Modes Activity Smartwatch, IP68 Waterproof Fitness Tracker for Android iOS, Pink",$9.99,"Fri, Jan 31",No coupon,https://www.amazon.com/Fitness-Pedometer-Activity-Smartwatch-Waterproof/dp/B0D6QJ9SF6/ref=sr_1_132?dib=eyJ2IjoiMSJ9.NsO0oXCI7QXolS60a2lam7_nxdvMqPK2YL5quP0H-y2EC3vEid8d3Q0oQxmzAeNtsFF1jsKPnwO8bYg5w8QqBW-xesIelMW9aLqIkXsUy8sL3kkP1UGzkz4rLRnLUT_5K1sk1ka8-joS0wLtfGhJuaybN6lc9YsxHP160PcuJh5ObF6eKUAzO8OXgrWIFhSRUYfzUbJ5ZXycO-UlPuB0f8YmJl5j753ZpNPggXKShD4.EuYQmfkCLIsfcqCdGnrhqT4PZD3GzCf8l8wIniDFwdE&dib_tag=se&keywords=smart+watch&qid=1737392320&sr=8-132,2025-01-20 17:58:41,Poounur,P66E,1.85 Inches,Data not available,Data not available,Data not available,Lithium Polymer,Square
"AMOLED Smart Watches for Men Women Fitness Tracker Watch Smartwatch for Android Phones/iPhone Compatible 1.43"" HD Mens Watch with SOS ChatGpt AI Voice Heart Rate Sleep Female Cycle IP68 Waterproof",$32.99,"Thu, Jan 30",25% off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3MjU3MDA5MDMxOTI1MTA6MTczNzM5MjMyMDpzcF9idGY6MzAwNTY2ODA3Nzk1NzAyOjowOjo&url=%2FWatches-Fitness-Smartwatch-Compatible-Waterproof%2Fdp%2FB0DM5HSRRH%2Fref%3Dsr_1_133_sspa%3Fdib%3DeyJ2IjoiMSJ9.NsO0oXCI7QXolS60a2lam7_nxdvMqPK2YL5quP0H-y2EC3vEid8d3Q0oQxmzAeNtsFF1jsKPnwO8bYg5w8QqBW-xesIelMW9aLqIkXsUy8sL3kkP1UGzkz4rLRnLUT_5K1sk1ka8-joS0wLtfGhJuaybN6lc9YsxHP160PcuJh5ObF6eKUAzO8OXgrWIFhSRUYfzUbJ5ZXycO-UlPuB0f8YmJl5j753ZpNPggXKShD4.EuYQmfkCLIsfcqCdGnrhqT4PZD3GzCf8l8wIniDFwdE%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392320%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2025-01-20 17:58:41,Data not available,Data not available,1.43 Inches,"Android 5.1, IOS",128 MB,300 Milliamp Hours,Lithium Ion,Round
"FITVII Health & Fitness Tracker (Answer/Make Calls), Smart Watch with 24/7 Heart Rate and Blood Pressure, Sleep Tracking, Blood Oxygen Monitor, 120+ Sport Mode Activity Tracker for Women Men",$49.99,"Thu, Jan 30",10% off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3MjU3MDA5MDMxOTI1MTA6MTczNzM5MjMyMDpzcF9idGY6MzAwMTkyODM0NTY1OTAyOjowOjo&url=%2FFITVII-Pressure-Tracking-Waterproof-Activity%2Fdp%2FB0CWRJK78S%2Fref%3Dsr_1_134_sspa%3Fdib%3DeyJ2IjoiMSJ9.NsO0oXCI7QXolS60a2lam7_nxdvMqPK2YL5quP0H-y2EC3vEid8d3Q0oQxmzAeNtsFF1jsKPnwO8bYg5w8QqBW-xesIelMW9aLqIkXsUy8sL3kkP1UGzkz4rLRnLUT_5K1sk1ka8-joS0wLtfGhJuaybN6lc9YsxHP160PcuJh5ObF6eKUAzO8OXgrWIFhSRUYfzUbJ5ZXycO-UlPuB0f8YmJl5j753ZpNPggXKShD4.EuYQmfkCLIsfcqCdGnrhqT4PZD3GzCf8l8wIniDFwdE%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392320%26sr%3D8-134-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2025-01-20 17:58:41,FITVII,HM57,1.85 Inches,Android 5 / iOS 10.0 above,Data not available,Data not available,Lithium Ion,Rectangular
"Smart Watches for Men, Bluetooth Call Military Smart Watch, Waterproof Fitness Tracker with Heart Rate/Blood Oxygen/Sleep Monitor/124 Sports Modes, Tactical Watch for Android Phones & iPhone (Black)",$39.99,"Thu, Jan 30",10% off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NTkwODEwMzkxOTQ5OTQ2OjE3MzczOTIzMjg6c3BfYXRmX25leHQ6MzAwNjE4MzA4Nzc1NjAyOjowOjo&url=%2FWatches-Bluetooth-Military-Waterproof-Tactical%2Fdp%2FB0DF71FLHG%2Fref%3Dsr_1_129_sspa%3Fdib%3DeyJ2IjoiMSJ9.T9JZIVQA09MJoYBI0X-ka2p08vChMWIv3qicOcCHAnylT1B3t6TarjVyWofYirD5T5ueMdP-HSoKIvZI4jnXWzFQP8q9-pC1uhk75ziNE5ju5CVX6lXCiU-BsA0MqWK30vwvZ0TuKtStzpS-FsbwX3yvjHLtXSrPydIrjD49tjZzBPWp1a2aWqSkjrgQbnVHkSJnCTt3vg3DK142ilOSlZ8Jcrj7VQxjWdrYAfLAqv0.bw8WB10bX9SrJImgqQf3pWALDYPh9N8VlVObnL2GuaA%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392328%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2025-01-20 17:58:50,Data not available,Data not available,1.52 Inches,with most iOS 9.0 and Android 6.0 and above,128 MB,410 Milliamp Hours,Lithium Polymer,Round
"Military Smart Watch for Men(Answer/Dial Calls),100 Sports Modes, 5ATM Waterproof Fitness Watch with Heart Rate/SpO2/Blood Pressure for Android and iOS,1.39''HD DIY Screen Smartwatch Black",$55.99,"Thu, Jan 30",25% off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NTkwODEwMzkxOTQ5OTQ2OjE3MzczOTIzMjg6c3BfYXRmX25leHQ6MzAwNjA4NDQxMDM2MTAyOjowOjo&url=%2FMilitary-Waterproof-Fitness-Pressure-Smartwatch%2Fdp%2FB0BYRMQ3NJ%2Fref%3Dsr_1_130_sspa%3Fdib%3DeyJ2IjoiMSJ9.T9JZIVQA09MJoYBI0X-ka2p08vChMWIv3qicOcCHAnylT1B3t6TarjVyWofYirD5T5ueMdP-HSoKIvZI4jnXWzFQP8q9-pC1uhk75ziNE5ju5CVX6lXCiU-BsA0MqWK30vwvZ0TuKtStzpS-FsbwX3yvjHLtXSrPydIrjD49tjZzBPWp1a2aWqSkjrgQbnVHkSJnCTt3vg3DK142ilOSlZ8Jcrj7VQxjWdrYAfLAqv0.bw8WB10bX9SrJImgqQf3pWALDYPh9N8VlVObnL2GuaA%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392328%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,2025-01-20 17:58:50,SUNKTA,Data not available,1.39 Inches,Android,128 MB,400 Milliamp Hours,Lithium Polymer,Round
"Kuizil Smart Watch, 1.91"" HD Smartwatch for Men Women (Answer/Make Call), Fitness Tracker with 100+ Sport Modes, IP68 Waterproof, Heart Rate/Sleep Monitor, Activity Tracker for Android iOS Rose red",$39.99,"Thu, Jan 30",$10.00 off coupon applied,https://www.amazon.com/Kuizil-Smartwatch-Answer-Fitness-Tracker/dp/B0D2L7TR4T/ref=sr_1_131?dib=eyJ2IjoiMSJ9.T9JZIVQA09MJoYBI0X-ka2p08vChMWIv3qicOcCHAnylT1B3t6TarjVyWofYirD5T5ueMdP-HSoKIvZI4jnXWzFQP8q9-pC1uhk75ziNE5ju5CVX6lXCiU-BsA0MqWK30vwvZ0TuKtStzpS-FsbwX3yvjHLtXSrPydIrjD49tjZzBPWp1a2aWqSkjrgQbnVHkSJnCTt3vg3DK142ilOSlZ8Jcrj7VQxjWdrYAfLAqv0.bw8WB10bX9SrJImgqQf3pWALDYPh9N8VlVObnL2GuaA&dib_tag=se&keywords=smart+watch&qid=1737392328&sr=8-131,2025-01-20 17:58:50,Kuizil,Smart Watch,1.91 Inches,Data not available,Data not available,Data not available,Lithium Ion,Square
"Smart Watches for Women for Android Apple, [1.8'' HD Screen] Smartwatch Alexa Built-in Fitness Watch with Bluetooth Calls, IP68 Waterproof, Heart Rate/Sleep/SpO2 Monitor, 110 Sports, 7 Day Battery",$59.98,"Thu, Jan 30",33% off coupon applied,https://www.amazon.com/Fitpolo-Watches-Bluetooth-Waterproof-Compatible/dp/B0CPLSMCD4/ref=sr_1_132?dib=eyJ2IjoiMSJ9.T9JZIVQA09MJoYBI0X-ka2p08vChMWIv3qicOcCHAnylT1B3t6TarjVyWofYirD5T5ueMdP-HSoKIvZI4jnXWzFQP8q9-pC1uhk75ziNE5ju5CVX6lXCiU-BsA0MqWK30vwvZ0TuKtStzpS-FsbwX3yvjHLtXSrPydIrjD49tjZzBPWp1a2aWqSkjrgQbnVHkSJnCTt3vg3DK142ilOSlZ8Jcrj7VQxjWdrYAfLAqv0.bw8WB10bX9SrJImgqQf3pWALDYPh9N8VlVObnL2GuaA&dib_tag=se&keywords=smart+watch&qid=1737392328&sr=8-132,2025-01-20 17:58:50,Data not available,Data not available,1.8 Inches,"Android 6.0 or above, iOS 9.0 or above",128 MB,300 Milliamp Hours,Lithium Polymer,Square
"GPS Smart Watch for Men, 6 Satellite Positioning, Compass, Stainless Steel Body, 50M Waterproof, 480mAh Extra-Large Battery, Answer/Make Call, 1.43"" AMOLED Screen, Compatible to Android iOS",$139.99,"Thu, Jan 30",$10.00 off coupon applied,https://www.amazon.com/HOTMIFIT-Positioning-Waterproof-Extra-Large-Compatible/dp/B0DJR6P45Q/ref=sr_1_133?dib=eyJ2IjoiMSJ9.T9JZIVQA09MJoYBI0X-ka2p08vChMWIv3qicOcCHAnylT1B3t6TarjVyWofYirD5T5ueMdP-HSoKIvZI4jnXWzFQP8q9-pC1uhk75ziNE5ju5CVX6lXCiU-BsA0MqWK30vwvZ0TuKtStzpS-FsbwX3yvjHLtXSrPydIrjD49tjZzBPWp1a2aWqSkjrgQbnVHkSJnCTt3vg3DK142ilOSlZ8Jcrj7VQxjWdrYAfLAqv0.bw8WB10bX9SrJImgqQf3pWALDYPh9N8VlVObnL2GuaA&dib_tag=se&keywords=smart+watch&qid=1737392328&sr=8-133,2025-01-20 17:58:50,HOTMIFIT,Data not available,1.43 Inches,Compatible for Android and iOS,Data not available,480 Amp Hours,Lithium Polymer,Square
"Smart Watch for Men Women, 1.85"" HD Smartwatch (Answer/Make Call),Activity Fitness Tracker with Heart Rate Sleep Monitor Pedometer,100+ Sport Modes, Fitness Watch for Android iPhone (Pink)",$49.99,"Thu, Jan 30",40% off coupon applied,https://www.amazon.com/Joautrial-Smartwatch-Activity-Fitness-Pedometer/dp/B0DHH2KCBR/ref=sr_1_134?dib=eyJ2IjoiMSJ9.T9JZIVQA09MJoYBI0X-ka2p08vChMWIv3qicOcCHAnylT1B3t6TarjVyWofYirD5T5ueMdP-HSoKIvZI4jnXWzFQP8q9-pC1uhk75ziNE5ju5CVX6lXCiU-BsA0MqWK30vwvZ0TuKtStzpS-FsbwX3yvjHLtXSrPydIrjD49tjZzBPWp1a2aWqSkjrgQbnVHkSJnCTt3vg3DK142ilOSlZ8Jcrj7VQxjWdrYAfLAqv0.bw8WB10bX9SrJImgqQf3pWALDYPh9N8VlVObnL2GuaA&dib_tag=se&keywords=smart+watch&qid=1737392328&sr=8-134,2025-01-20 17:58:50,Data not available,Data not available,1.85 Inches,"iOS, Android",128 MB,250 Milliamp Hours,Lithium Polymer,Square
"Michael Kors Men's or Women's Gen 6 44mm Touchscreen Smart Watch with Alexa Built-In, Fitness Tracker, Sleep Tracker, GPS, Music Control, Smartphone Notifications (Model: MKT5134V)",$174.99,Jan 23 - 27,No coupon,https://www.amazon.com/Michael-Touchscreen-Fitness-Smartphone-Notifications/dp/B09CWSZ4B6/ref=sr_1_135?dib=eyJ2IjoiMSJ9.T9JZIVQA09MJoYBI0X-ka2p08vChMWIv3qicOcCHAnylT1B3t6TarjVyWofYirD5T5ueMdP-HSoKIvZI4jnXWzFQP8q9-pC1uhk75ziNE5ju5CVX6lXCiU-BsA0MqWK30vwvZ0TuKtStzpS-FsbwX3yvjHLtXSrPydIrjD49tjZzBPWp1a2aWqSkjrgQbnVHkSJnCTt3vg3DK142ilOSlZ8Jcrj7VQxjWdrYAfLAqv0.bw8WB10bX9SrJImgqQf3pWALDYPh9N8VlVObnL2GuaA&dib_tag=se&keywords=smart+watch&qid=1737392328&sr=8-135,2025-01-20 17:58:50,Michael Kors,GEN 6 BRADSHAW,44 Millimeters,"Android,Ios",Data not available,Data not available,Lithium Ion,Round
"Smart Watches for Women Gifts (Answer/Make Calls) for Android Phones iPhone Compatible, 2024 Christmas Birthday Gifts for Women Men 7/24 Fitness Watches for Women Fitness Tracker for Womens, Pedometer",$29.99,"Thu, Jan 30",$10.00 off coupon applied,https://www.amazon.com/Watches-Compatible-Christmas-Birthday-Pedometer/dp/B0D5CKLKP3/ref=sr_1_136?dib=eyJ2IjoiMSJ9.T9JZIVQA09MJoYBI0X-ka2p08vChMWIv3qicOcCHAnylT1B3t6TarjVyWofYirD5T5ueMdP-HSoKIvZI4jnXWzFQP8q9-pC1uhk75ziNE5ju5CVX6lXCiU-BsA0MqWK30vwvZ0TuKtStzpS-FsbwX3yvjHLtXSrPydIrjD49tjZzBPWp1a2aWqSkjrgQbnVHkSJnCTt3vg3DK142ilOSlZ8Jcrj7VQxjWdrYAfLAqv0.bw8WB10bX9SrJImgqQf3pWALDYPh9N8VlVObnL2GuaA&dib_tag=se&keywords=smart+watch&qid=1737392328&sr=8-136,2025-01-20 17:58:50,Data not available,Data not available,1.27 Inches,Compatible with iOS & Android,128 MB,250 Milliamp Hours,Lithium Polymer,Round
"Smart Watch, Fitness Tracker with Heart Rate Monitor, Blood Oxygen, Sleep Tracking, 41mm Smartwatch Waterproof with Pedometer for Women Men Watch Compatible with Android iOS Phones",$21.99,"Thu, Jan 30",10% off coupon applied,https://www.amazon.com/LIVIKEY-Smartwatch-Waterproof-Pedometer-Compatible/dp/B0CXXKTZNT/ref=sr_1_137?dib=eyJ2IjoiMSJ9.T9JZIVQA09MJoYBI0X-ka2p08vChMWIv3qicOcCHAnylT1B3t6TarjVyWofYirD5T5ueMdP-HSoKIvZI4jnXWzFQP8q9-pC1uhk75ziNE5ju5CVX6lXCiU-BsA0MqWK30vwvZ0TuKtStzpS-FsbwX3yvjHLtXSrPydIrjD49tjZzBPWp1a2aWqSkjrgQbnVHkSJnCTt3vg3DK142ilOSlZ8Jcrj7VQxjWdrYAfLAqv0.bw8WB10bX9SrJImgqQf3pWALDYPh9N8VlVObnL2GuaA&dib_tag=se&keywords=smart+watch&qid=1737392328&sr=8-137,2025-01-20 17:58:50,LIVIKEY,Data not available,1.3 Inches,"Android 5.0 / iOS 10.0 or above, Bluetooth 4.0 or above",Data not available,2.1E+2 Milliamp Hours,Lithium Polymer,Square
"Smart Watch for Men Women (Answer/Make Calls), 1.85” HD Fitness Watch Heart Rate/Sleep Monitor, Pedometer, 112 Sports Modes Activity Smartwatch, IP68 Waterproof Fitness Tracker for Android iOS, Pink",$9.99,"Fri, Jan 31",No coupon,https://www.amazon.com/Fitness-Pedometer-Activity-Smartwatch-Waterproof/dp/B0D6QJ9SF6/ref=sr_1_138?dib=eyJ2IjoiMSJ9.T9JZIVQA09MJoYBI0X-ka2p08vChMWIv3qicOcCHAnylT1B3t6TarjVyWofYirD5T5ueMdP-HSoKIvZI4jnXWzFQP8q9-pC1uhk75ziNE5ju5CVX6lXCiU-BsA0MqWK30vwvZ0TuKtStzpS-FsbwX3yvjHLtXSrPydIrjD49tjZzBPWp1a2aWqSkjrgQbnVHkSJnCTt3vg3DK142ilOSlZ8Jcrj7VQxjWdrYAfLAqv0.bw8WB10bX9SrJImgqQf3pWALDYPh9N8VlVObnL2GuaA&dib_tag=se&keywords=smart+watch&qid=1737392328&sr=8-138,2025-01-20 17:58:50,Poounur,P66E,1.85 Inches,Data not available,Data not available,Data not available,Lithium Polymer,Square
"Men's Smart Watch with LED Flashlight 1.43″AMOLED Smartwatch for Men Bluetooth Call for Android iOS 530 mAh Big Battery 100+ Sport Male Smart Watch Black Steel Heart Rate Health Monitor,3 Straps",$76.99,"Thu, Jan 30",40% off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NTkwODEwMzkxOTQ5OTQ2OjE3MzczOTIzMjg6c3BfbXRmOjMwMDYzNzk4NDg1NTgwMjo6MDo6&url=%2FFlashlight-1-43%25E2%2580%25B3AMOLED-Smartwatch-Bluetooth-Android%2Fdp%2FB0DLFYMB8Y%2Fref%3Dsr_1_139_sspa%3Fdib%3DeyJ2IjoiMSJ9.T9JZIVQA09MJoYBI0X-ka2p08vChMWIv3qicOcCHAnylT1B3t6TarjVyWofYirD5T5ueMdP-HSoKIvZI4jnXWzFQP8q9-pC1uhk75ziNE5ju5CVX6lXCiU-BsA0MqWK30vwvZ0TuKtStzpS-FsbwX3yvjHLtXSrPydIrjD49tjZzBPWp1a2aWqSkjrgQbnVHkSJnCTt3vg3DK142ilOSlZ8Jcrj7VQxjWdrYAfLAqv0.bw8WB10bX9SrJImgqQf3pWALDYPh9N8VlVObnL2GuaA%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392328%26sr%3D8-139-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-01-20 17:58:50,SUNKTA,Data not available,1.43 Inches,Data not available,256 MB,530 Milliamp Hours,Lithium Polymer,Round
"Military Smart Watch for Men (Answer/Make Call), 1.52"" HD Smartwatch for Android Phones/iPhone, 100+ Sport Mode Fitness Tracker with Heart Rate, SpO2, Stress and Sleep Monitor, IP68 Waterproof",$39.99,"Thu, Jan 30",20% off coupon applied,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NTkwODEwMzkxOTQ5OTQ2OjE3MzczOTIzMjg6c3BfbXRmOjMwMDU0ODc5MjgzODYwMjo6MDo6&url=%2FMilitary-Smartwatch-Pedometer-Calories-Waterproof%2Fdp%2FB0CMX53HVW%2Fref%3Dsr_1_140_sspa%3Fdib%3DeyJ2IjoiMSJ9.T9JZIVQA09MJoYBI0X-ka2p08vChMWIv3qicOcCHAnylT1B3t6TarjVyWofYirD5T5ueMdP-HSoKIvZI4jnXWzFQP8q9-pC1uhk75ziNE5ju5CVX6lXCiU-BsA0MqWK30vwvZ0TuKtStzpS-FsbwX3yvjHLtXSrPydIrjD49tjZzBPWp1a2aWqSkjrgQbnVHkSJnCTt3vg3DK142ilOSlZ8Jcrj7VQxjWdrYAfLAqv0.bw8WB10bX9SrJImgqQf3pWALDYPh9N8VlVObnL2GuaA%26dib_tag%3Dse%26keywords%3Dsmart%2Bwatch%26qid%3D1737392328%26sr%3D8-140-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-01-20 17:58:50,Bvlrksc,Data not available,1.52 Inches,"IOS, Android",Data not available,800 Milliamp Hours,Lithium Polymer,Round
