title,price,rating,reviews,image_url,product_url,collection_date,Sales Package,Brand,Graphics Engine,GPU Clock,Processors and Cores,GPU Manufacturing Process,Bus Standard,Model ID,Part Number,Memory,Graphics Technologies Supported,DVI and HDMI Interface,Other Interface,Warranty Summary,Covered in Warranty,Not Covered in Warranty,Service Type,Power Supply Required,Shader,Cooling and Heatsink,3D Support,VGA/D-SUB Output,Mini HDMI,HD Content Support,Supported OS,Dimensions,Weight,Memory Bandwidth,Maximum Resolution,Software Included,Additional Features,RAMDAC Clock Speed,Other System Requirements
MSI NVIDIA N730-4GD3V2 4 GB GDDR3 Graphics Card,"₹7,299",Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/xif0q/graphics-card/x/b/h/n730-4gd3v2-msi-original-imah78hnzzama3dw.jpeg?q=70,https://www.flipkart.com/msi-nvidia-n730-4gd3v2-4-gb-gddr3-graphics-card/p/itm757a4af35d858?pid=GRCH77HEFPEEX6GY&lid=LSTGRCH77HEFPEEX6GYG4LUYK&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_6_237&otracker=search&fm=organic&iid=0badc296-e79a-49b5-8c68-c0ba188e5771.GRCH77HEFPEEX6GY.SEARCH&ppt=None&ppn=None&ssid=fazg54m6lc0000001738364425725&qH=ae2a487734c75ca2,2025-02-01 00:00:29,1 (N730-4GD3V2 ),MSI,NVIDIA NVIDIA GeForce® GT 730,700 MHz,,,PCI Express 2.0,N730-4GD3V2,4GB GDDR3,"128-bit, 4 GB GDDR3 Memory",,,,1 Year from the date of purchase,Warranty is applicable on manufacturing defects (If any) for 1 Year from the date of purchase.,"Unauthorized tampering, modification or repair physical damage; water Damage or any other damage due to heat, humidity, moisture and mishandling doing operations",Warranty claim along with the necessary contact information required: RMA Portal - www.acrorma.com or mail on support@acrorma.com,,,,,,,,,145 x 30 x 106 mm,250 g,,,,Good Quality Product,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:00:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:00:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,₹491,4.2,Data not available,https://rukminim2.flixcart.com/image/300/300/kwb07m80/graphics-card/v/e/i/pc-pwm-fan-hub-cpu-cooling-hub-10-port-12v-4-pin-fan-pwm-original-imag9ybzyucywcqk.jpeg?q=90,URL not available,2025-02-01 00:00:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:00:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:01:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZEBRONICS NVIDIA GT730 4 GB DDR3 Graphics Card,"₹2,748",Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/xif0q/graphics-card/k/3/g/gt730-zebronics-original-imah6y8ejd9m5bwu.jpeg?q=70,https://www.flipkart.com/zebronics-nvidia-gt730-4-gb-ddr3-graphics-card/p/itm98812b52228f0?pid=GRCG92VDHGPFASRY&lid=LSTGRCG92VDHGPFASRYP0TXK0&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_7_241&otracker=search&fm=organic&iid=en_olxF7n89Z2LFhuAKWhRlkPFqbfQmTnsAqlHY3r9Xcyo9myWyMYC8ACygtGPlrI3BcPtbcK8JzxXKw_kO3EPSfg%3D%3D&ppt=None&ppn=None&ssid=yg86v083n40000001738364476519&qH=ae2a487734c75ca2,2025-02-01 00:01:19,Pack of 1,ZEBRONICS,NVIDIA GT730,144 MHz,,,SERIAL,GT730,1234,"64-bit, 4 GB DDR3 Memory with 1333 MHz",Microsoft DirectX v11,"0 x DVI Output Out, No x Dual Link DVI Out, 1 x HDMI Output Out","1 x Display Port Out, 0 x Mini Display Port Out",1,1,DAMAGES,1,450 W,Clock speed of 1333 MHz,yes,Yes support,1xVGA DSub Output,0 x Mini HDMI Output,HDTV Support,windows10/11,50 x 50 x 50 mm,2 g,,,,,,
NexLens AMD/ATI 3D VR Glasses | Virtual Reality Headset...,₹571,Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/xif0q/processor/r/o/i/3d-vr-headset-with-adjustable-lenses-vr-glasses-for-iphone-original-imah54hc52s4phzg.jpeg?q=70,https://www.flipkart.com/nexlens-amd-ati-3d-vr-glasses-virtual-reality-headset-gaming-movies-entertainment-2-gb-ddr2-graphics-card/p/itm7b3e0abfcdf33?pid=GRCH55A78NEHCTBG&lid=LSTGRCH55A78NEHCTBGPPHH3U&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_7_245&otracker=search&fm=organic&iid=530ec128-eb81-433f-987a-ec9647de9a81.GRCH55A78NEHCTBG.SEARCH&ppt=None&ppn=None&ssid=yg86v083n40000001738364476519&qH=ae2a487734c75ca2,2025-02-01 00:01:19,"1VR BOX, USER MANUAL",NexLens,AMD/ATI vr headset,5.3 MHz,"0 Stream Processor, 0 Shader Processors, 0 CUDA Cores",0 nm,VR BOX,"3D VR Glasses | Virtual Reality Headset for Gaming, Movies & Entertainment",2210,"2-bit, 2 GB DDR2 Memory with 0 MHz","Microsoft DirectX v0, Open GL Optimization v0,  AMD CrossFireX supported, Yes support","0 x DVI Output Out, Yes x Dual Link DVI Out, 0 x HDMI Output Out, 0","Yes x Co-Axial TV Out, Yes x VIVO Out, 0 x Display Port Out, 0 x Mini Display Port Out, 0",NA,NA,NA,0,0 W,Shader Version 0 with Clock speed of 0 MHz,0,Yes support,0xVGA DSub Output,0 x Mini HDMI Output,HDCP Support and HDTV Support,0,0 x 0 x 0 mm,0 g,0 Gbps,"0 (Digital), 0 (Analog)",0,0,0 MHz,0
Xsentuals NVIDIA PCIe Riser for Bitcoin ETH Coin Mining...,"₹3,484",Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/xif0q/graphics-card/t/g/i/pcie-riser-for-bitcoin-eth-coin-mining-ver009s-gpu-riser-kits-original-imagm9m6facvgzgn.jpeg?q=70,https://www.flipkart.com/xsentuals-nvidia-pcie-riser-bitcoin-eth-coin-mining-ver009s-gpu-kits-ver009s-6pcs-16-gb-gddr4-graphics-card/p/itmd69a8e0d34b33?pid=GRCGM9M6FTH5VUFZ&lid=LSTGRCGM9M6FTH5VUFZ5ITPUH&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_7_249&otracker=search&fm=organic&iid=530ec128-eb81-433f-987a-ec9647de9a81.GRCGM9M6FTH5VUFZ.SEARCH&ppt=None&ppn=None&ssid=yg86v083n40000001738364476519&qH=ae2a487734c75ca2,2025-02-01 00:01:19,6 x VER009S / 009S PCIe Riser Card,Xsentuals,NVIDIA 1,120 MHz,,,3.0,"PCIe Riser for Bitcoin ETH Coin Mining,VER009S GPU Riser Kits VER009S 6PCS",VER009S / 009S,"64-bit, 16 GB GDDR4 Memory",,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,
NexLens AMD/ATI VR Glasses with Comfort Strap | Virtual...,₹563,Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/xif0q/graphics-card/o/k/i/vr-glasses-with-comfort-strap-virtual-reality-headset-for-gaming-original-imah55hxygpqzapm.jpeg?q=70,https://www.flipkart.com/nexlens-amd-ati-vr-glasses-comfort-strap-virtual-reality-headset-gaming-movies-2-gb-ddr2-graphics-card/p/itmb04cb50cf736e?pid=GRCH55BZCTQZN4UW&lid=LSTGRCH55BZCTQZN4UW8FTEQD&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_7_253&otracker=search&fm=organic&iid=530ec128-eb81-433f-987a-ec9647de9a81.GRCH55BZCTQZN4UW.SEARCH&ppt=None&ppn=None&ssid=yg86v083n40000001738364476519&qH=ae2a487734c75ca2,2025-02-01 00:01:19,"1VR BOX, USER MANUAL",NexLens,AMD/ATI vr headset,5.3 MHz,"0 Stream Processor, 0 Shader Processors, 0 CUDA Cores",0 nm,VR BOX,VR Glasses with Comfort Strap | Virtual Reality Headset for Gaming & Movies,2210,"2-bit, 2 GB DDR2 Memory with 0 MHz","Microsoft DirectX v0, Open GL Optimization v0,  AMD CrossFireX supported, Yes support","0 x DVI Output Out, Yes x Dual Link DVI Out, 0 x HDMI Output Out, 0","Yes x Co-Axial TV Out, Yes x VIVO Out, 0 x Display Port Out, 0 x Mini Display Port Out, 0",NA,NA,NA,0,0 W,Shader Version 0 with Clock speed of 0 MHz,0,Yes support,0xVGA DSub Output,0 x Mini HDMI Output,HDCP Support and HDTV Support,0,0 x 0 x 0 mm,0 g,0 Gbps,"0 (Digital), 0 (Analog)",0,0,0 MHz,0
AMD AMD Radeon Sapphire NITRO+ Radeon™ RX 6800 Graphic ...,"₹1,12,999",Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/l0vbukw0/graphics-card/e/k/0/sapphire-nitro-radeon-rx-6800-graphic-card-with-16-gb-gddr6-rdna-original-imagckhgtzjfgczd.jpeg?q=70,https://www.flipkart.com/amd-radeon-sapphire-nitro-radeon-rx-6800-graphic-card-16-gb-gddr6-rdna-2-gddr6-graphics/p/itmef036594f5964?pid=GRCGCG63VU2ZWFNE&lid=LSTGRCGCG63VU2ZWFNEMQOEPW&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_7_257&otracker=search&fm=organic&iid=530ec128-eb81-433f-987a-ec9647de9a81.GRCGCG63VU2ZWFNE.SEARCH&ppt=None&ppn=None&ssid=yg86v083n40000001738364476519&qH=ae2a487734c75ca2,2025-02-01 00:01:19,"1 Graphic Card, Quick Installation Guide",AMD,AMD Radeon RX 6800,1980 MHz,3480 Stream Processor,7 nm,PCIe 4.0,"Sapphire NITRO+ Radeon™ RX 6800 Graphic Card with 16 GB GDDR6, RDNA™ 2",11305-01-20G,"256-bit, 16 GB GDDR6 Memory with 16 MHz","Microsoft DirectX v12, Open GL Optimization v4.6",,,3 Years Limited Warranty,Manufacturing Defects if Any,"Burn, Physical Damage",Carry In,750 W,,Air Cooling,,0xVGA DSub Output,,HDTV Support,Windows,,,,7680 x 4320 (Digital),,,,
Tobo NVIDIA VER009S PCIE Riser Express Cable 1X to 16X ...,₹399,Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/l1xwqkw0/hard-drive-enclosure/g/3/z/3-5-ver009s-gpu-riser-express-16x-dual-6pin-usb-3-0-cable-6-pack-original-imagdea7sec2actc.jpeg?q=70,https://www.flipkart.com/tobo-nvidia-ver009s-pcie-riser-express-cable-1x-16x-dual-6pin-molex-led-graphics-extension-ethereum-eth-mining-powered-pci-e-adapter-card-24inches-usb-3-0-ver009s-2-gb-ddr2-card/p/itm2563176f5c7f8?pid=GRCG8TXHFJZEUD69&lid=LSTGRCG8TXHFJZEUD69IUJN6T&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_7_261&otracker=search&fm=organic&iid=530ec128-eb81-433f-987a-ec9647de9a81.GRCG8TXHFJZEUD69.SEARCH&ppt=None&ppn=None&ssid=yg86v083n40000001738364476519&qH=ae2a487734c75ca2,2025-02-01 00:01:19,1 graphics card,Tobo,"NVIDIA VER 009S PCI-E 16X Riser Card Adapter W / 4Pin, SATA and Graphics Card Interface",64 MHz,,,1,"VER009S PCIE Riser Express Cable 1X to 16X (Dual-6pin / MOLEX) with Led Graphics Extension Ethereum ETH Mining Powered PCI-E Riser Adapter Card, with 24inches USB 3.0 Cable (VER009S)",VER 009S PCI-E,"30-bit, 2 GB DDR2 Memory",,,-2 x Display Port Out,3 months Domestic warranty,Product External damage,Product Replacement warranty,Product Internal damage,-2 W,,,,,,,,12 x 5 x 3 mm,100 g,,,,,,
Xsentuals NVIDIA STC PCIe Riser Adapter VER 009S Plus P...,₹674,Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/kwxv98w0/graphics-card/1/k/e/stc-pcie-riser-adapter-ver-009s-plus-pci-e-16x-to-1x-60-cm-usb-3-original-imag9g3w3qaztq6g.jpeg?q=70,https://www.flipkart.com/xsentuals-nvidia-stc-pcie-riser-adapter-ver-009s-plus-pci-e-16x-1x-60-cm-usb-3-0-extension-cable-4-pin-6-pinb-sata-power-ethereum-mining-eth-16-gb-gddr4-graphics-card/p/itm77e185273739d?pid=GRCG9G3XANEFHYJT&lid=LSTGRCG9G3XANEFHYJTTAFIYC&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_7_265&otracker=search&fm=organic&iid=530ec128-eb81-433f-987a-ec9647de9a81.GRCG9G3XANEFHYJT.SEARCH&ppt=None&ppn=None&ssid=yg86v083n40000001738364476519&qH=ae2a487734c75ca2,2025-02-01 00:01:19,PACK OF 1,Xsentuals,NVIDIA 1,120 MHz,,,3.0,STC PCIe Riser Adapter VER 009S Plus PCI-E 16x to 1x 60 cm USB 3.0 Extension Cable and 4 Pin 6 PinB-SATA Power -Ethereum Mining ETH,VER009S Plus,"64-bit, 16 GB GDDR4 Memory",,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,
MSI NVIDIA GeForce RTX 4070 SUPER 12G GAMING X SLIM MLG...,"₹88,899",Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/xif0q/graphics-card/9/a/g/geforce-rtx-4070-super-12g-gaming-x-slim-mlg-msi-original-imah77hkaz9rfyc5.jpeg?q=70,https://www.flipkart.com/msi-nvidia-geforce-rtx-4070-super-12g-gaming-x-slim-mlg-12-gb-gddr6-graphics-card/p/itmef74d0992c367?pid=GRCH77HKFZAAKZMB&lid=LSTGRCH77HKFZAAKZMBJTCNV2&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_7_269&otracker=search&fm=organic&iid=530ec128-eb81-433f-987a-ec9647de9a81.GRCH77HKFZAAKZMB.SEARCH&ppt=None&ppn=None&ssid=yg86v083n40000001738364476519&qH=ae2a487734c75ca2,2025-02-01 00:01:19,1 (GeForce RTX 4070 SUPER 12G GAMING X SLIM MLG ),MSI,NVIDIA NVIDIA GeForce RTX 4070 SUPER,2640 MHz,,,PCI Express Gen 4,GeForce RTX 4070 SUPER 12G GAMING X SLIM MLG,12 GB GDDR6,"192-bit, 12 GB GDDR6 Memory",,,,NA,NA,NA,NA,,,,,,,,,307 x 2.5 x 124 mm,982 g,,,,Good Quality Product,,
Verilux Intel PCI-E PCI Express 3.0 X4 to NVME M.2 NVME...,₹471,Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/xif0q/graphics-card/c/g/f/pci-e-pci-express-3-0-x4-to-nvme-m-2-nvme-to-nvme-ssd-pci-e-3-0-original-imah8yc9x4gueuuh.jpeg?q=70,https://www.flipkart.com/verilux-intel-pci-e-pci-express-3-0-x4-nvme-m-2-ssd-x-4-host-control-1-gb-ddr3-graphics-card/p/itmb681a4e6de950?pid=GRCGZWKKJF9UCSHF&lid=LSTGRCGZWKKJF9UCSHFXHPHD4&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_7_273&otracker=search&fm=organic&iid=530ec128-eb81-433f-987a-ec9647de9a81.GRCGZWKKJF9UCSHF.SEARCH&ppt=None&ppn=None&ssid=yg86v083n40000001738364476519&qH=ae2a487734c75ca2,2025-02-01 00:01:19,1,Verilux,Intel Pcb (16 Interface Card For Computer),589 MHz,,,2280 2260 2242 2230,PCI-E PCI Express 3.0 X4 to NVME M.2 NVME to NVME SSD PCI-e 3.0 x 4 Host Control,Card Support M Key SSD Type 2280 2260 2242 2230 Adapter Converter Graphic Card,"64-bit, 1 GB DDR3 Memory",,,,Covered Under Warranty,Covered Under Warranty,Covered Under Warranty,Covered Under Warranty,,,,,,,,,,,,,,,,
Electronic Spices AMD Radeon Zotac NTK FD5010U12S DC 12...,₹474,Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/xif0q/graphics-card/j/i/p/amd-zotac-ntk-fd5010u12s-dc-12v-0-22amp-graphics-fan-original-imagrj9cwgzkpzx3.jpeg?q=70,https://www.flipkart.com/electronic-spices-amd-radeon-zotac-ntk-fd5010u12s-dc-12v-0-22amp-graphics-fan-1-gb-ddr5-card/p/itm0c0cbe1eab81f?pid=GRCGRJ9SUHFA6JS7&lid=LSTGRCGRJ9SUHFA6JS75YL4KL&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_7_277&otracker=search&fm=organic&iid=530ec128-eb81-433f-987a-ec9647de9a81.GRCGRJ9SUHFA6JS7.SEARCH&ppt=None&ppn=None&ssid=yg86v083n40000001738364476519&qH=ae2a487734c75ca2,2025-02-01 00:01:19,1* FAN,Electronic Spices,AMD Radeon AMD,6000 MHz,,,NA,Zotac NTK FD5010U12S DC 12V 0.22AMP graphics fan,FD5010U12S,"64-bit, 1 GB DDR5 Memory",,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:01:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:01:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,₹499,3.7,Data not available,https://rukminim2.flixcart.com/image/300/300/kw3v0cw0/graphics-card/i/7/p/8-pin-female-to-2-6-2-pin-male-pin-8pin-female-pcie-to-2-pcie-original-imag8uyexqymhn7y.jpeg?q=90,URL not available,2025-02-01 00:01:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:01:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data not available,Data not available,Data not available,Data not available,Image not available,URL not available,2025-02-01 00:02:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZEBRONICS NVIDIA GT730 4 GB DDR3 Graphics Card,"₹2,748",Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/xif0q/graphics-card/k/3/g/gt730-zebronics-original-imah6y8ejd9m5bwu.jpeg?q=70,https://www.flipkart.com/zebronics-nvidia-gt730-4-gb-ddr3-graphics-card/p/itm98812b52228f0?pid=GRCG92VDHGPFASRY&lid=LSTGRCG92VDHGPFASRYP0TXK0&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_8_281&otracker=search&fm=organic&iid=en_wrJHj78bsIXr7gBJ1fl-F-C5nuW56jj1omtfVnudVe02Yabs8mIyhAQxbMsbpuj8cPtbcK8JzxXKw_kO3EPSfg%3D%3D&ppt=None&ppn=None&ssid=ia6ugbvlxc0000001738364522792&qH=ae2a487734c75ca2,2025-02-01 00:02:12,Pack of 1,ZEBRONICS,NVIDIA GT730,144 MHz,,,SERIAL,GT730,1234,"64-bit, 4 GB DDR3 Memory with 1333 MHz",Microsoft DirectX v11,"0 x DVI Output Out, No x Dual Link DVI Out, 1 x HDMI Output Out","1 x Display Port Out, 0 x Mini Display Port Out",1,1,DAMAGES,1,450 W,Clock speed of 1333 MHz,yes,Yes support,1xVGA DSub Output,0 x Mini HDMI Output,HDTV Support,windows10/11,50 x 50 x 50 mm,2 g,,,,,,
Dtech NVIDIA Nvidia GT610 2GB DDR3 2 GB DDR3 Graphics C...,₹556,Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/xif0q/graphics-card/u/o/w/nvidia-gt610-2gb-ddr3-dtech-original-imagkfc8xyfg7f8s.jpeg?q=70,https://www.flipkart.com/dtech-nvidia-gt610-2gb-ddr3-2-gb-graphics-card/p/itm49143300e93ef?pid=GRCGKFC8BHGRRN5C&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_8_285&otracker=search&fm=organic&iid=125e1dd6-651e-43ff-8aff-c0db978b7672.GRCGKFC8BHGRRN5C.SEARCH&ppt=None&ppn=None&ssid=ia6ugbvlxc0000001738364522792&qH=ae2a487734c75ca2,2025-02-01 00:02:12,pack of 1,Dtech,NVIDIA Nvidia Geforce 610,589 MHz,,,Pci Express 2.0,Nvidia GT610 2GB DDR3,737-3hg uni,"64-bit, 2 GB DDR3 Memory",,1 x DVI Output Out,,Non returnable,Non returnable,Physical damage,Non returnable,100 W,,Heatsink,,,,,,,,,,,,,
LipiWorld NVIDIA VER011-PRO Riser Card 10 Capacitors PC...,₹604,Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/kyag87k0/graphics-card/9/0/i/nvidia-pci-e-riser-card-ver011-pro-10-capacitors-for-bit-coin-original-imagak4pgfs3wfhf.jpeg?q=70,https://www.flipkart.com/lipiworld-nvidia-ver011-pro-riser-card-10-capacitors-pci-e-1x-16x-16-gb-gddr4-graphics/p/itm1d0a3c1bd9d4c?pid=GRCGBXYZFVBGYVJA&lid=LSTGRCGBXYZFVBGYVJAFI3WYH&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_8_289&otracker=search&fm=organic&iid=125e1dd6-651e-43ff-8aff-c0db978b7672.GRCGBXYZFVBGYVJA.SEARCH&ppt=None&ppn=None&ssid=ia6ugbvlxc0000001738364522792&qH=ae2a487734c75ca2,2025-02-01 00:02:12,1 Piss VER011-PRO Riser Card 10 Capacitors PCI-E,LipiWorld,NVIDIA NVIDIA 1,120 MHz,,,3.0,VER011-PRO Riser Card 10 Capacitors PCI-E 1X to 16X Riser Card,VER011,"64-bit, 16 GB GDDR4 Memory",,,,Seller Warranty,1 Month,If damaged will not be repaired/covered under warranty,Seller Warranty,,,,,,,,,,,,,,,,
Piplus NVIDIA VER012 Pro 10 Capacitor Pcie Riser Extens...,"₹1,821",Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/l0h1g280/graphics-card/t/p/e/ver012-pro-10-capacitor-pcie-riser-extension-adapter-card-eth-original-imagc99nma4gmwuc.jpeg?q=70,https://www.flipkart.com/piplus-nvidia-ver012-pro-10-capacitor-pcie-riser-extension-adapter-card-eth-mining-16-gb-gddr4-graphics/p/itm482da5d5b9e4d?pid=GRCGC99PTZFHW9GR&lid=LSTGRCGC99PTZFHW9GRD1NKE6&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_8_293&otracker=search&fm=organic&iid=125e1dd6-651e-43ff-8aff-c0db978b7672.GRCGC99PTZFHW9GR.SEARCH&ppt=None&ppn=None&ssid=ia6ugbvlxc0000001738364522792&qH=ae2a487734c75ca2,2025-02-01 00:02:12,"1*PCI-E 16X adapter boards, 1*PCI-E 1X adapter cards, 1* 80 cm Pi+ Branded USB 3.0 adapter cable, 1* USB Clip - Motherboard Lock, 1* 6PIN to 15PIN SATA power cable",Piplus,NVIDIA 1,120 MHz,,,PCI-E - 3.0,VER012 Pro 10 Capacitor Pcie Riser Extension Adapter Card ETH Mining,VER 012,"64-bit, 16 GB GDDR4 Memory",,,,Warranty only on manufacturing defect.,"These parts aWarranty only on manufacturing defect.re sensitive, any wrong connection will spoil them. We normally don't give warranty.","These partPhysical damage / water damage / burned product will not be covered under warranty.s are sensitive, any wrong connection will spoil them. We normally don't give warranty.","These parts arCustomer need to send their product to nearby service center..e sensitive, any wrong connection will spoil them. We normally don't give warranty.",0 W,,,,,,,,,200 g,,,,,,
Jack and Rex NVIDIA NGFF M.2 M key to USB 3.0 Adapter C...,₹249,Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/kubk70w0/graphics-card/a/s/i/ngff-m-2-m-key-to-usb-3-0-adapter-card-extender-m2-to-usb3-0-original-imag7gp9qg7bq6kw.jpeg?q=70,https://www.flipkart.com/jack-rex-nvidia-ngff-m-2-m-key-usb-3-0-adapter-card-extender-m2-usb3-0-converter-pci-e-riser-graphics-gpu-mining-miner-package-ships-anti-electrostatic-bags-prevent-damage-1-gb-ddr2/p/itmb7d16aa5d9b7d?pid=GRCG7GPAZRMFPCXD&lid=LSTGRCG7GPAZRMFPCXDM0TXA5&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_8_297&otracker=search&fm=organic&iid=125e1dd6-651e-43ff-8aff-c0db978b7672.GRCG7GPAZRMFPCXD.SEARCH&ppt=None&ppn=None&ssid=ia6ugbvlxc0000001738364522792&qH=ae2a487734c75ca2,2025-02-01 00:02:12,1,Jack and Rex,NVIDIA nvidia,120 MHz,,,Express 3.0,NGFF M.2 M key to USB 3.0 Adapter Card Extender M2 to USB3.0 Adapter Converter for PCI-E Riser Card Graphics GPU Mining Miner Package ships in Anti-electrostatic bags to prevent damage.,JAR_NGFF_M.2,"192-bit, 1 GB DDR2 Memory",,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,
"Mebako NVIDIA PCI Express Riser Card V014 Pro, GPU Rise...",₹902,Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/xif0q/graphics-card/j/v/b/pci-express-riser-card-v014-pro-gpu-riser-adapter-card-pcie-x1-original-imagz3qgf2furf5h.jpeg?q=70,https://www.flipkart.com/mebako-nvidia-pci-express-riser-card-v014-pro-gpu-adapter-pcie-x1-x16-extender-2-gb-ddr2-graphics/p/itm2b5b753db1400?pid=GRCGZ3QGFZUPAK7Y&lid=LSTGRCGZ3QGFZUPAK7Y3HXUKM&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_8_301&otracker=search&fm=organic&iid=125e1dd6-651e-43ff-8aff-c0db978b7672.GRCGZ3QGFZUPAK7Y.SEARCH&ppt=None&ppn=None&ssid=ia6ugbvlxc0000001738364522792&qH=ae2a487734c75ca2,2025-02-01 00:02:12,"1 x 60cm USB 3.0 Cable, 1 x SATA to 6Pin Power Cable, 1 x PCI-E 16X Riser Board, 1 x PCI-E 1X Riser Card.",Mebako,NVIDIA GeForce 210,500 MHz,,,PCI Express,"PCI Express Riser Card V014 Pro, GPU Riser Adapter Card PCIE X1 to X16 Extender",PCI Express Riser Card V014 Pro,"64-bit, 2 GB DDR2 Memory",,,,1 Month Warranty,Manufacture Defect Only,"Product External Damage, Burned, Liquids",Product Replacement Warranty,,,,,,,,,,,,,,,,
Electronic Spices AMD Radeon FD5010U12S 12V 0.22AMP for...,₹495,Data not available,Data not available,https://rukminim2.flixcart.com/image/612/612/xif0q/graphics-card/d/t/p/fd5010u12s-12v-0-22amp-for-hd7350-for-raedon-amd-graphic-card-original-imagrj9nmvqy8wgn.jpeg?q=70,https://www.flipkart.com/electronic-spices-amd-radeon-fd5010u12s-12v-0-22amp-hd7350-raedon-graphic-card-cooler-cooling-fan-1-gb-gddr5x-graphics/p/itma05ca1a3358a5?pid=GRCGRJ9NNG3TFRQ8&lid=LSTGRCGRJ9NNG3TFRQ8QCDOEP&marketplace=FLIPKART&q=graphics+card&store=4rr%2Ftin%2F6zn&srno=s_8_305&otracker=search&fm=organic&iid=125e1dd6-651e-43ff-8aff-c0db978b7672.GRCGRJ9NNG3TFRQ8.SEARCH&ppt=None&ppn=None&ssid=ia6ugbvlxc0000001738364522792&qH=ae2a487734c75ca2,2025-02-01 00:02:12,1* FAN,Electronic Spices,AMD Radeon AMD,6000 MHz,,,NA,FD5010U12S 12V 0.22AMP for hd7350 For Raedon AMD graphic card cooler cooling fan,FD5010U12S,"64-bit, 1 GB GDDR5X Memory",,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,
